0,"This is a nice diaper pail, especially since I can use my regular kitchen trash bags and am not required to purchase special refill bags which are quite expensive.",0,6.08E-04
1,"When looking for a diaper pail my husband and I wanted something easy to use, no expensive refill packs, and of course something that would hold in odor.",0,0.223585129
2,We found all that in the Diaper Champ!,0,3.66E-05
3,We've been using ours for almost 8 mths now and love it.,0,6.60E-05
4,"Yes if you leave the pail open for long periods of time there might be an odor but this is easily fixable by placing an odor disc, like you put in vacum bags, in the current trashbag.",1,0.935583353
5,You can get the discs most places you buy vaccum bags.,0,7.63E-04
6,This is a great prduct and I recommend it to all my mommy friends.,0,0.01388442
7,"I purchased the ever popular diaper genie before I had my son, but was warned by several people that it was too small and difficult to use.",0,1.57E-04
8,"Then, I received the Diaper Champ at one of my showers.",0,3.41E-05
9,It's fantastic!,0,3.77E-04
10,It's twice the size of the genie and you can use ANY BAG--including the bags diapers come in.,0,1.25E-05
11,It's so simple to use and it has absolutely no smell.,0,4.16E-04
12,Our champ is placed between the baby's crib and the changing table!,0,2.48E-04
13,"When it's full, changing the bag is simple.",0,1.34E-04
14,I recommend this to all my expecting friends and am so glad I received it!,0,0.001348188
15,Ok - newsflash.,0,0.010165678
16,Diapers are just smelly.,0,8.76E-04
17,We've had this pail for 2.5 years now.,0,6.77E-05
18,It was our first and primary one.,0,4.75E-05
19,"There were no major smell problems until after one year, when our son started eating solids.",0,4.83E-05
20,"Also, we change the bag twice weekly as 3 days is about the max for smell-containment.",0,2.44E-05
21,Around 20-22 months we started shopping for a container that would be less smelly and didn't find one as good.,0,1.17E-04
22,(We have a cheaper one upstairs which broke immediately and always stunk!),0,1.35E-04
23,We finally just put the Diaper Champ in the attic a few months ago and use the cheap one with the flip-up lid - mainly since the cheapo fits inside the cabinet and we didn't notice a big difference in smell-control.,0,0.001052571
24,(The most helpful action is to tie the dirty diapers inside a small plastic bag before putting them in the pail.,0,2.58E-05
25,)A couple of our friends have this pail and were pleased until the children started eating solid food and things got stinkier - but that's pretty much the consensus according to many reviews on the different pails.,0,4.84E-06
26,"I've knocked off a star since the mechanism isn't that intuitive (to grandmothers and babysitters, at least) and it frequently gets stuck when the bag starts getting full.",0,5.48E-05
27,"Plus there are some smell issues, as with any pail.",0,6.77E-04
28,"However, the fact that you can use regular trash bags is so much more convenient!",0,4.69E-04
29,I love this pail.,0,8.56E-04
30,In fact I purchased two.,0,2.33E-04
31,"I use one for all cloth items (diapers, soiled outfits...) and the other for disposable diapers and other trash.",0,1.74E-04
32,It uses your own garbage bags - I fill one with 2 gallons of water and borax and have never had a leak or a smell issue.,0,3.91E-05
33,My childs clothing - including cloth diapers - are virtually stain free.I highly recommend this item.,1,0.996401787
34,I love this diaper pail.,0,4.31E-04
35,I think it works GREAT and it does conseal the odors.,0,8.40E-05
36,"Best yet, you can use any kind of tall kitchen bag, etc.",0,0.007792273
37,"BUT... now our daughter is 14 months and we ""need"" to replace it.",0,0.006787788
38,"I'm replacing it with the SAME, as it does work like a CHAMP.",0,7.59E-04
39,"Why... ya have to clean, scrub it down every now and then.",0,0.001165537
40,"Inside the top is a FOAM seal, which eventually starts to deteriorate.",0,9.29E-05
41,I believe that is why we are now smelling diaper ordors.,0,2.02E-04
42,"But it worked wonderfully for over a year and I wouldn't want to test another pail, knowing this one will work for another year.",0,2.52E-04
43,A. Avins,0,0.104824699
44,This is a good product to start and very easy to use.,0,2.47E-04
45,"But as baby gets older and begins solid foods, it is not effective as an odor controlling pail.",0,0.00996699
46,It is simply a place to put dirty diapers.,0,4.31E-04
47,My daughter is now 10 months old and we had to remove the Diaper Champ from her nursery because it smells too bad.,0,4.03E-04
48,The ability to use the same bags I use in my kitchen and laundry room garbage cans is far and away a good enough reason to buy this unit over the genie.,0,3.75E-04
49,"Do they even sell their proprietary bags in the regular grocery store, or would I have to make a special trip to babiesRus to get refills?",1,0.751392424
50,The answer to this question is not even worth thinking about - it's much easier to use the same bags.,0,2.48E-04
51,you couldn't ask for a better diaper pail.,0,0.00660891
52,"one reason is, that you don't have to use certain bags inside the pail...can use a plain trash bag and second is that once you turn the handle over, you don't smell the dirty diapers.",1,0.779040337
53,great product!,0,0.008958519
54,This is a fantastic product.,0,4.53E-04
55,"It has a lot of room to store the dirty diapers, and yet there is little to no smell.",0,2.12E-05
56,"You know when it's full because the plunger won't go down all the way, and you can't return the handle to the other position.",0,1.46E-04
57,"When you take the garbage bag out, you can tell just how much smell you'd be in for with any other container.",0,0.003946835
58,"I also like that you can use whatever garbage bags you want with this, instead of having to buy special ones.",0,0.010936822
59,A good buy.,0,0.013294337
60,"My husband and I selected the Diaper ""Champ"" mainly because you can use ordinary trash bags and not be roped into buying the specialty refill bags, and it was moderately priced (a little less than the Diaper Dekor).",0,0.002087729
61,It also seemed that the reviews of this product were generally more positive...The positives are:1.,0,6.47E-04
